지점,지점명,일시,기온(°C)
108,서울,2020-02-04 01:14,-3.6
108,서울,2020-02-04 01:15,-3.6
108,서울,2020-02-04 01:16,-3.7
108,서울,2020-02-04 01:17,-3.6
108,서울,2020-02-04 01:18,-3.7
108,서울,2020-02-04 01:19,-3.7
108,서울,2020-02-04 01:20,-3.6
108,서울,2020-02-04 01:21,-3.6
108,서울,2020-02-04 01:22,-3.7
108,서울,2020-02-04 01:23,-3.7
108,서울,2020-02-04 01:24,-3.7
108,서울,2020-02-04 01:25,-3.7
108,서울,2020-02-04 01:26,-3.7
108,서울,2020-02-04 01:27,-3.7
108,서울,2020-02-04 01:28,-3.7
108,서울,2020-02-04 01:29,-3.7
108,서울,2020-02-04 01:30,-3.7
108,서울,2020-02-04 01:31,-3.8
108,서울,2020-02-04 01:32,-3.7
108,서울,2020-02-04 01:33,-3.7
108,서울,2020-02-04 01:34,-3.7
108,서울,2020-02-04 01:35,-3.7
108,서울,2020-02-04 01:36,-3.7
108,서울,2020-02-04 01:37,-3.7
108,서울,2020-02-04 01:38,-3.7
108,서울,2020-02-04 01:39,-3.7
108,서울,2020-02-04 01:40,-3.7
108,서울,2020-02-04 01:41,-3.7
108,서울,2020-02-04 01:42,-3.7
108,서울,2020-02-04 01:43,-3.7
108,서울,2020-02-04 01:44,-3.7
108,서울,2020-02-04 01:45,-3.6
108,서울,2020-02-04 01:46,-3.6
108,서울,2020-02-04 01:47,-3.6
108,서울,2020-02-04 01:48,-3.6
108,서울,2020-02-04 01:49,-3.6
108,서울,2020-02-04 01:50,-3.6
108,서울,2020-02-04 01:51,-3.6
108,서울,2020-02-04 01:52,-3.6
108,서울,2020-02-04 01:53,-3.6
108,서울,2020-02-04 01:54,-3.7
108,서울,2020-02-04 01:55,-3.7
108,서울,2020-02-04 01:56,-3.6
108,서울,2020-02-04 01:57,-3.6
108,서울,2020-02-04 01:58,-3.6
108,서울,2020-02-04 01:59,-3.7
108,서울,2020-02-04 02:00,-3.7
108,서울,2020-02-04 02:01,-3.7
108,서울,2020-02-04 02:02,-3.7
108,서울,2020-02-04 02:03,-3.7
108,서울,2020-02-04 02:04,-3.7
108,서울,2020-02-04 02:05,-3.7
108,서울,2020-02-04 02:06,-3.7
108,서울,2020-02-04 02:07,-3.7
108,서울,2020-02-04 02:08,-3.7
108,서울,2020-02-04 02:09,-3.8
108,서울,2020-02-04 02:10,-3.8
108,서울,2020-02-04 02:11,-3.8
108,서울,2020-02-04 02:12,-3.8
108,서울,2020-02-04 02:13,-3.8
108,서울,2020-02-04 02:14,-3.8
108,서울,2020-02-04 02:15,-3.8
108,서울,2020-02-04 02:16,-3.8
108,서울,2020-02-04 02:17,-3.8
108,서울,2020-02-04 02:18,-3.8
108,서울,2020-02-04 02:19,-3.8
108,서울,2020-02-04 02:20,-3.8
108,서울,2020-02-04 02:21,-3.8
108,서울,2020-02-04 02:22,-3.9
108,서울,2020-02-04 02:23,-3.9
108,서울,2020-02-04 02:24,-3.9
108,서울,2020-02-04 02:25,-3.9
108,서울,2020-02-04 02:26,-3.9
108,서울,2020-02-04 02:27,-4
108,서울,2020-02-04 02:28,-3.9
108,서울,2020-02-04 02:29,-4
108,서울,2020-02-04 02:30,-4
108,서울,2020-02-04 02:31,-3.9
108,서울,2020-02-04 02:32,-3.9
108,서울,2020-02-04 02:33,-3.9
108,서울,2020-02-04 02:34,-3.9
108,서울,2020-02-04 02:35,-3.9
108,서울,2020-02-04 02:36,-4
108,서울,2020-02-04 02:37,-4
108,서울,2020-02-04 02:38,-4
108,서울,2020-02-04 02:39,-4
108,서울,2020-02-04 02:40,-4
108,서울,2020-02-04 02:41,-4
108,서울,2020-02-04 02:42,-4.1
108,서울,2020-02-04 02:43,-4.1
108,서울,2020-02-04 02:44,-4
108,서울,2020-02-04 02:45,-4.1
108,서울,2020-02-04 02:46,-4.1
108,서울,2020-02-04 02:47,-4.1
108,서울,2020-02-04 02:48,-4.2
108,서울,2020-02-04 02:49,-4.2
108,서울,2020-02-04 02:50,-4.2
108,서울,2020-02-04 02:51,-4.2
108,서울,2020-02-04 02:52,-4.2
108,서울,2020-02-04 02:53,-4.2
108,서울,2020-02-04 02:54,-4.3
108,서울,2020-02-04 02:55,-4.3
108,서울,2020-02-04 02:56,-4.3
108,서울,2020-02-04 02:57,-4.3
108,서울,2020-02-04 02:58,-4.3
108,서울,2020-02-04 02:59,-4.3
108,서울,2020-02-04 03:00,-4.3
108,서울,2020-02-04 03:01,-4.3
108,서울,2020-02-04 03:02,-4.3
108,서울,2020-02-04 03:03,-4.3
108,서울,2020-02-04 03:04,-4.3
108,서울,2020-02-04 03:05,-4.3
108,서울,2020-02-04 03:06,-4.3
108,서울,2020-02-04 03:07,-4.3
108,서울,2020-02-04 03:08,-4.4
108,서울,2020-02-04 03:09,-4.4
108,서울,2020-02-04 03:10,-4.4
108,서울,2020-02-04 03:11,-4.4
108,서울,2020-02-04 03:12,-4.4
108,서울,2020-02-04 03:13,-4.4
108,서울,2020-02-04 03:14,-4.4
108,서울,2020-02-04 03:15,-4.4
108,서울,2020-02-04 03:16,-4.4
108,서울,2020-02-04 03:17,-4.4
108,서울,2020-02-04 03:18,-4.4
108,서울,2020-02-04 03:19,-4.5
108,서울,2020-02-04 03:20,-4.5
108,서울,2020-02-04 03:21,-4.5
108,서울,2020-02-04 03:22,-4.5
108,서울,2020-02-04 03:23,-4.5
108,서울,2020-02-04 03:24,-4.5
108,서울,2020-02-04 03:25,-4.4
108,서울,2020-02-04 03:26,-4.5
108,서울,2020-02-04 03:27,-4.5
108,서울,2020-02-04 03:28,-4.5
108,서울,2020-02-04 03:29,-4.6
108,서울,2020-02-04 03:30,-4.6
108,서울,2020-02-04 03:31,-4.6
108,서울,2020-02-04 03:32,-4.6
108,서울,2020-02-04 03:33,-4.6
108,서울,2020-02-04 03:34,-4.6
108,서울,2020-02-04 03:35,-4.6
108,서울,2020-02-04 03:36,-4.7
108,서울,2020-02-04 03:37,-4.6
108,서울,2020-02-04 03:38,-4.7
108,서울,2020-02-04 03:39,-4.7
108,서울,2020-02-04 03:40,-4.7
108,서울,2020-02-04 03:41,-4.7
108,서울,2020-02-04 03:42,-4.7
108,서울,2020-02-04 03:43,-4.7
108,서울,2020-02-04 03:44,-4.7
108,서울,2020-02-04 03:45,-4.8
108,서울,2020-02-04 03:46,-4.7
108,서울,2020-02-04 03:47,-4.8
108,서울,2020-02-04 03:48,-4.8
108,서울,2020-02-04 03:49,-4.8
108,서울,2020-02-04 03:50,-4.8
108,서울,2020-02-04 03:51,-4.8
108,서울,2020-02-04 03:52,-4.8
108,서울,2020-02-04 03:53,-4.8
108,서울,2020-02-04 03:54,-4.8
108,서울,2020-02-04 03:55,-4.8
108,서울,2020-02-04 03:56,-4.8
108,서울,2020-02-04 03:57,-4.8
108,서울,2020-02-04 03:58,-4.7
108,서울,2020-02-04 03:59,-4.7
108,서울,2020-02-04 04:00,-4.8
108,서울,2020-02-04 04:01,-4.8
108,서울,2020-02-04 04:02,-4.8
108,서울,2020-02-04 04:03,-4.8
108,서울,2020-02-04 04:04,-4.8
108,서울,2020-02-04 04:05,-4.8
108,서울,2020-02-04 04:06,-4.8
108,서울,2020-02-04 04:07,-4.9
108,서울,2020-02-04 04:08,-4.9
108,서울,2020-02-04 04:09,-4.9
108,서울,2020-02-04 04:10,-4.9
108,서울,2020-02-04 04:11,-4.9
108,서울,2020-02-04 04:12,-5
108,서울,2020-02-04 04:13,-5
108,서울,2020-02-04 04:14,-5
108,서울,2020-02-04 04:15,-5
108,서울,2020-02-04 04:16,-5
108,서울,2020-02-04 04:17,-5.1
108,서울,2020-02-04 04:18,-5
108,서울,2020-02-04 04:19,-5.1
108,서울,2020-02-04 04:20,-5.1
108,서울,2020-02-04 04:21,-5
108,서울,2020-02-04 04:22,-5.1
108,서울,2020-02-04 04:23,-5.1
108,서울,2020-02-04 04:24,-5.1
108,서울,2020-02-04 04:25,-5.1
108,서울,2020-02-04 04:26,-5.2
108,서울,2020-02-04 04:27,-5.2
108,서울,2020-02-04 04:28,-5.2
108,서울,2020-02-04 04:29,-5.2
108,서울,2020-02-04 04:30,-5.1
108,서울,2020-02-04 04:31,-5.1
108,서울,2020-02-04 04:32,-5.1
108,서울,2020-02-04 04:33,-5
108,서울,2020-02-04 04:34,-5
108,서울,2020-02-04 04:35,-5
108,서울,2020-02-04 04:36,-5
108,서울,2020-02-04 04:37,-4.9
108,서울,2020-02-04 04:38,-4.9
108,서울,2020-02-04 04:39,-5
108,서울,2020-02-04 04:40,-5
108,서울,2020-02-04 04:41,-5.1
108,서울,2020-02-04 04:42,-5.1
108,서울,2020-02-04 04:43,-5.1
108,서울,2020-02-04 04:44,-5.1
108,서울,2020-02-04 04:45,-5.1
108,서울,2020-02-04 04:46,-5.1
108,서울,2020-02-04 04:47,-5.2
108,서울,2020-02-04 04:48,-5.2
108,서울,2020-02-04 04:49,-5.1
108,서울,2020-02-04 04:50,-5.1
108,서울,2020-02-04 04:51,-5.1
108,서울,2020-02-04 04:52,-5.1
108,서울,2020-02-04 04:53,-5.1
108,서울,2020-02-04 04:54,-5.1
108,서울,2020-02-04 04:55,-5.1
108,서울,2020-02-04 04:56,-5.1
108,서울,2020-02-04 04:57,-5.1
108,서울,2020-02-04 04:58,-5.1
108,서울,2020-02-04 04:59,-5.2
108,서울,2020-02-04 05:00,-5.2
108,서울,2020-02-04 05:01,-5.2
108,서울,2020-02-04 05:02,-5.2
108,서울,2020-02-04 05:03,-5.2
108,서울,2020-02-04 05:04,-5.2
108,서울,2020-02-04 05:05,-5.2
108,서울,2020-02-04 05:06,-5.2
108,서울,2020-02-04 05:07,-5.2
108,서울,2020-02-04 05:08,-5.1
108,서울,2020-02-04 05:09,-5.1
108,서울,2020-02-04 05:10,-5.1
108,서울,2020-02-04 05:11,-5.1
108,서울,2020-02-04 05:12,-5.1
108,서울,2020-02-04 05:13,-5.2
108,서울,2020-02-04 05:14,-5.1
108,서울,2020-02-04 05:15,-5.2
108,서울,2020-02-04 05:16,-5.1
108,서울,2020-02-04 05:17,-5.2
108,서울,2020-02-04 05:18,-5.2
108,서울,2020-02-04 05:19,-5.2
108,서울,2020-02-04 05:20,-5.2
108,서울,2020-02-04 05:21,-5.2
108,서울,2020-02-04 05:22,-5.2
108,서울,2020-02-04 05:23,-5.2
108,서울,2020-02-04 05:24,-5.2
108,서울,2020-02-04 05:25,-5.2
108,서울,2020-02-04 05:26,-5.2
108,서울,2020-02-04 05:27,-5.3
108,서울,2020-02-04 05:28,-5.3
108,서울,2020-02-04 05:29,-5.3
108,서울,2020-02-04 05:30,-5.3
108,서울,2020-02-04 05:31,-5.3
108,서울,2020-02-04 05:32,-5.3
108,서울,2020-02-04 05:33,-5.3
108,서울,2020-02-04 05:34,-5.3
108,서울,2020-02-04 05:35,-5.3
108,서울,2020-02-04 05:36,-5.4
108,서울,2020-02-04 05:37,-5.4
108,서울,2020-02-04 05:38,-5.3
108,서울,2020-02-04 05:39,-5.4
108,서울,2020-02-04 05:40,-5.4
108,서울,2020-02-04 05:41,-5.4
108,서울,2020-02-04 05:42,-5.4
108,서울,2020-02-04 05:43,-5.4
108,서울,2020-02-04 05:44,-5.4
108,서울,2020-02-04 05:45,-5.4
108,서울,2020-02-04 05:46,-5.4
108,서울,2020-02-04 05:47,-5.4
108,서울,2020-02-04 05:48,-5.4
108,서울,2020-02-04 05:49,-5.5
108,서울,2020-02-04 05:50,-5.5
108,서울,2020-02-04 05:51,-5.5
108,서울,2020-02-04 05:52,-5.5
108,서울,2020-02-04 05:53,-5.6
108,서울,2020-02-04 05:54,-5.6
108,서울,2020-02-04 05:55,-5.6
108,서울,2020-02-04 05:56,-5.6
108,서울,2020-02-04 05:57,-5.6
108,서울,2020-02-04 05:58,-5.7
108,서울,2020-02-04 05:59,-5.7
108,서울,2020-02-04 06:00,-5.7
108,서울,2020-02-04 06:01,-5.7
108,서울,2020-02-04 06:02,-5.8
108,서울,2020-02-04 06:03,-5.7
108,서울,2020-02-04 06:04,-5.8
108,서울,2020-02-04 06:05,-5.8
108,서울,2020-02-04 06:06,-5.8
108,서울,2020-02-04 06:07,-5.7
108,서울,2020-02-04 06:08,-5.8
108,서울,2020-02-04 06:09,-5.8
108,서울,2020-02-04 06:10,-5.8
108,서울,2020-02-04 06:11,-5.8
108,서울,2020-02-04 06:12,-5.8
108,서울,2020-02-04 06:13,-5.8
108,서울,2020-02-04 06:14,-5.8
108,서울,2020-02-04 06:15,-5.9
108,서울,2020-02-04 06:16,-5.9
108,서울,2020-02-04 06:17,-5.9
108,서울,2020-02-04 06:18,-5.9
108,서울,2020-02-04 06:19,-5.9
108,서울,2020-02-04 06:20,-5.9
108,서울,2020-02-04 06:21,-5.9
108,서울,2020-02-04 06:22,-5.9
108,서울,2020-02-04 06:23,-5.9
108,서울,2020-02-04 06:24,-5.9
108,서울,2020-02-04 06:25,-5.9
108,서울,2020-02-04 06:26,-5.9
108,서울,2020-02-04 06:27,-5.9
108,서울,2020-02-04 06:28,-5.9
108,서울,2020-02-04 06:29,-5.9
108,서울,2020-02-04 06:30,-5.9
108,서울,2020-02-04 06:31,-5.9
108,서울,2020-02-04 06:32,-5.9
108,서울,2020-02-04 06:33,-5.9
108,서울,2020-02-04 06:34,-5.9
108,서울,2020-02-04 06:35,-6
108,서울,2020-02-04 06:36,-5.9
108,서울,2020-02-04 06:37,-6
108,서울,2020-02-04 06:38,-6
108,서울,2020-02-04 06:39,-6
108,서울,2020-02-04 06:40,-6
108,서울,2020-02-04 06:41,-6
108,서울,2020-02-04 06:42,-6
108,서울,2020-02-04 06:43,-6
108,서울,2020-02-04 06:44,-6
108,서울,2020-02-04 06:45,-5.9
108,서울,2020-02-04 06:46,-5.9
108,서울,2020-02-04 06:47,-5.9
108,서울,2020-02-04 06:48,-5.9
108,서울,2020-02-04 06:49,-5.9
108,서울,2020-02-04 06:50,-5.9
108,서울,2020-02-04 06:51,-5.9
108,서울,2020-02-04 06:52,-5.9
108,서울,2020-02-04 06:53,-5.9
108,서울,2020-02-04 06:54,-6
108,서울,2020-02-04 06:55,-5.9
108,서울,2020-02-04 06:56,-6
108,서울,2020-02-04 06:57,-6
108,서울,2020-02-04 06:58,-6
108,서울,2020-02-04 06:59,-6
108,서울,2020-02-04 07:00,-6
108,서울,2020-02-04 07:01,-6
108,서울,2020-02-04 07:02,-6
108,서울,2020-02-04 07:03,-6
108,서울,2020-02-04 07:04,-6
108,서울,2020-02-04 07:05,-6
108,서울,2020-02-04 07:06,-6
108,서울,2020-02-04 07:07,-6
108,서울,2020-02-04 07:08,-6
108,서울,2020-02-04 07:09,-6
108,서울,2020-02-04 07:10,-6
108,서울,2020-02-04 07:11,-6
108,서울,2020-02-04 07:12,-6
108,서울,2020-02-04 07:13,-6
108,서울,2020-02-04 07:14,-6
108,서울,2020-02-04 07:15,-6
108,서울,2020-02-04 07:16,-6
108,서울,2020-02-04 07:17,-5.9
108,서울,2020-02-04 07:18,-6
108,서울,2020-02-04 07:19,-6
108,서울,2020-02-04 07:20,-6
108,서울,2020-02-04 07:21,-6
108,서울,2020-02-04 07:22,-6
108,서울,2020-02-04 07:23,-5.9
108,서울,2020-02-04 07:24,-6
108,서울,2020-02-04 07:25,-5.9
108,서울,2020-02-04 07:26,-5.9
108,서울,2020-02-04 07:27,-5.9
108,서울,2020-02-04 07:28,-5.9
108,서울,2020-02-04 07:29,-5.9
108,서울,2020-02-04 07:30,-6
108,서울,2020-02-04 07:31,-5.9
108,서울,2020-02-04 07:32,-5.9
108,서울,2020-02-04 07:33,-5.9
108,서울,2020-02-04 07:34,-5.8
108,서울,2020-02-04 07:35,-5.9
108,서울,2020-02-04 07:36,-5.8
108,서울,2020-02-04 07:37,-5.8
108,서울,2020-02-04 07:38,-5.8
108,서울,2020-02-04 07:39,-5.8
108,서울,2020-02-04 07:40,-5.8
108,서울,2020-02-04 07:41,-5.8
108,서울,2020-02-04 07:42,-5.8
108,서울,2020-02-04 07:43,-5.8
108,서울,2020-02-04 07:44,-5.8
108,서울,2020-02-04 07:45,-5.8
108,서울,2020-02-04 07:46,-5.8
108,서울,2020-02-04 07:47,-5.8
108,서울,2020-02-04 07:48,-5.8
108,서울,2020-02-04 07:49,-5.8
108,서울,2020-02-04 07:50,-5.8
108,서울,2020-02-04 07:51,-5.9
108,서울,2020-02-04 07:52,-5.8
108,서울,2020-02-04 07:53,-5.8
108,서울,2020-02-04 07:54,-5.9
108,서울,2020-02-04 07:55,-5.8
108,서울,2020-02-04 07:56,-5.8
108,서울,2020-02-04 07:57,-5.8
108,서울,2020-02-04 07:58,-5.8
108,서울,2020-02-04 07:59,-5.8
108,서울,2020-02-04 08:00,-5.8
108,서울,2020-02-04 08:01,-5.7
108,서울,2020-02-04 08:02,-5.7
108,서울,2020-02-04 08:03,-5.8
108,서울,2020-02-04 08:04,-5.7
108,서울,2020-02-04 08:05,-5.7
108,서울,2020-02-04 08:06,-5.8
108,서울,2020-02-04 08:07,-5.8
108,서울,2020-02-04 08:08,-5.8
108,서울,2020-02-04 08:09,-5.8
108,서울,2020-02-04 08:10,-5.8
108,서울,2020-02-04 08:11,-5.8
108,서울,2020-02-04 08:12,-5.8
108,서울,2020-02-04 08:13,-5.8
108,서울,2020-02-04 08:14,-5.8
108,서울,2020-02-04 08:15,-5.8
108,서울,2020-02-04 08:16,-5.7
108,서울,2020-02-04 08:17,-5.8
108,서울,2020-02-04 08:18,-5.8
108,서울,2020-02-04 08:19,-5.8
108,서울,2020-02-04 08:20,-5.8
108,서울,2020-02-04 08:21,-5.8
108,서울,2020-02-04 08:22,-5.7
108,서울,2020-02-04 08:23,-5.7
108,서울,2020-02-04 08:24,-5.6
108,서울,2020-02-04 08:25,-5.6
108,서울,2020-02-04 08:26,-5.6
108,서울,2020-02-04 08:27,-5.5
108,서울,2020-02-04 08:28,-5.4
108,서울,2020-02-04 08:29,-5.4
108,서울,2020-02-04 08:30,-5.4
108,서울,2020-02-04 08:31,-5.4
108,서울,2020-02-04 08:32,-5.3
108,서울,2020-02-04 08:33,-5.3
108,서울,2020-02-04 08:34,-5.3
108,서울,2020-02-04 08:35,-5.3
108,서울,2020-02-04 08:36,-5.2
108,서울,2020-02-04 08:37,-5.2
108,서울,2020-02-04 08:38,-5.2
108,서울,2020-02-04 08:39,-5.1
108,서울,2020-02-04 08:40,-5.1
108,서울,2020-02-04 08:41,-5.1
108,서울,2020-02-04 08:42,-5.1
108,서울,2020-02-04 08:43,-5
108,서울,2020-02-04 08:44,-5
108,서울,2020-02-04 08:45,-5
108,서울,2020-02-04 08:46,-4.9
108,서울,2020-02-04 08:47,-4.8
108,서울,2020-02-04 08:48,-4.8
108,서울,2020-02-04 08:49,-4.7
108,서울,2020-02-04 08:50,-4.7
108,서울,2020-02-04 08:51,-4.6
108,서울,2020-02-04 08:52,-4.6
108,서울,2020-02-04 08:53,-4.5
108,서울,2020-02-04 08:54,-4.5
108,서울,2020-02-04 08:55,-4.5
108,서울,2020-02-04 08:56,-4.5
108,서울,2020-02-04 08:57,-4.4
108,서울,2020-02-04 08:58,-4.4
108,서울,2020-02-04 08:59,-4.3
108,서울,2020-02-04 09:00,-4.3
108,서울,2020-02-04 09:01,-4.2
108,서울,2020-02-04 09:02,-4.2
108,서울,2020-02-04 09:03,-4.2
108,서울,2020-02-04 09:04,-4.2
108,서울,2020-02-04 09:05,-4.1
108,서울,2020-02-04 09:06,-4.1
108,서울,2020-02-04 09:07,-4
108,서울,2020-02-04 09:08,-4
108,서울,2020-02-04 09:09,-4
108,서울,2020-02-04 09:10,-3.9
108,서울,2020-02-04 09:11,-3.8
108,서울,2020-02-04 09:12,-3.7
108,서울,2020-02-04 09:13,-3.6
108,서울,2020-02-04 09:14,-3.5
108,서울,2020-02-04 09:15,-3.4
108,서울,2020-02-04 09:16,-3.3
108,서울,2020-02-04 09:17,-3.3
108,서울,2020-02-04 09:18,-3.3
108,서울,2020-02-04 09:19,-3.3
108,서울,2020-02-04 09:20,-3.3
108,서울,2020-02-04 09:21,-3.3
108,서울,2020-02-04 09:22,-3.3
108,서울,2020-02-04 09:23,-3.2
108,서울,2020-02-04 09:24,-3.2
108,서울,2020-02-04 09:25,-3.1
108,서울,2020-02-04 09:26,-3.1
108,서울,2020-02-04 09:27,-3.1
108,서울,2020-02-04 09:28,-3.1
108,서울,2020-02-04 09:29,-3
108,서울,2020-02-04 09:30,-3
108,서울,2020-02-04 09:31,-2.9
108,서울,2020-02-04 09:32,-2.8
108,서울,2020-02-04 09:33,-2.8
108,서울,2020-02-04 09:34,-2.8
108,서울,2020-02-04 09:35,-2.7
108,서울,2020-02-04 09:36,-2.7
108,서울,2020-02-04 09:37,-2.6
108,서울,2020-02-04 09:38,-2.6
108,서울,2020-02-04 09:39,-2.5
108,서울,2020-02-04 09:40,-2.4
108,서울,2020-02-04 09:41,-2.3
108,서울,2020-02-04 09:42,-2.3
108,서울,2020-02-04 09:43,-2.3
108,서울,2020-02-04 09:44,-2.2
108,서울,2020-02-04 09:45,-2.2
108,서울,2020-02-04 09:46,-2.1
108,서울,2020-02-04 09:47,-2.1
108,서울,2020-02-04 09:48,-2
108,서울,2020-02-04 09:49,-2
108,서울,2020-02-04 09:50,-2
108,서울,2020-02-04 09:51,-2
108,서울,2020-02-04 09:52,-1.9
108,서울,2020-02-04 09:53,-1.9
108,서울,2020-02-04 09:54,-1.8
108,서울,2020-02-04 09:55,-1.7
108,서울,2020-02-04 09:56,-1.7
108,서울,2020-02-04 09:57,-1.7
108,서울,2020-02-04 09:58,-1.6
108,서울,2020-02-04 09:59,-1.6
108,서울,2020-02-04 10:00,-1.6
108,서울,2020-02-04 10:01,-1.5
108,서울,2020-02-04 10:02,-1.5
108,서울,2020-02-04 10:03,-1.4
108,서울,2020-02-04 10:04,-1.4
108,서울,2020-02-04 10:05,-1.3
108,서울,2020-02-04 10:06,-1.3
108,서울,2020-02-04 10:07,-1.3
108,서울,2020-02-04 10:08,-1.1
108,서울,2020-02-04 10:09,-1.1
108,서울,2020-02-04 10:10,-1
108,서울,2020-02-04 10:11,-1
108,서울,2020-02-04 10:12,-1
108,서울,2020-02-04 10:13,-1
108,서울,2020-02-04 10:14,-.9
108,서울,2020-02-04 10:15,-.9
108,서울,2020-02-04 10:16,-.9
108,서울,2020-02-04 10:17,-.8
108,서울,2020-02-04 10:18,-.8
108,서울,2020-02-04 10:19,-.7
108,서울,2020-02-04 10:20,-.6
108,서울,2020-02-04 10:21,-.5
108,서울,2020-02-04 10:22,-.4
108,서울,2020-02-04 10:23,-.4
108,서울,2020-02-04 10:24,-.4
108,서울,2020-02-04 10:25,-.4
108,서울,2020-02-04 10:26,-.4
108,서울,2020-02-04 10:27,-.4
108,서울,2020-02-04 10:28,-.3
108,서울,2020-02-04 10:29,-.3
108,서울,2020-02-04 10:30,-.3
108,서울,2020-02-04 10:31,-.3
108,서울,2020-02-04 10:32,-.3
108,서울,2020-02-04 10:33,-.3
108,서울,2020-02-04 10:34,-.2
108,서울,2020-02-04 10:35,-.1
108,서울,2020-02-04 10:36,0
108,서울,2020-02-04 10:37,0
108,서울,2020-02-04 10:38,0
108,서울,2020-02-04 10:39,.1
108,서울,2020-02-04 10:40,.1
108,서울,2020-02-04 10:41,.1
108,서울,2020-02-04 10:42,.1
108,서울,2020-02-04 10:43,.1
108,서울,2020-02-04 10:44,.1
108,서울,2020-02-04 10:45,.1
108,서울,2020-02-04 10:46,.2
108,서울,2020-02-04 10:47,.2
108,서울,2020-02-04 10:48,.3
108,서울,2020-02-04 10:49,.4
108,서울,2020-02-04 10:50,.6
108,서울,2020-02-04 10:51,.7
108,서울,2020-02-04 10:52,.8
108,서울,2020-02-04 10:53,.8
108,서울,2020-02-04 10:54,.8
108,서울,2020-02-04 10:55,.9
108,서울,2020-02-04 10:56,.9
108,서울,2020-02-04 10:57,1
108,서울,2020-02-04 10:58,1
108,서울,2020-02-04 10:59,1.1
108,서울,2020-02-04 11:00,1.1
108,서울,2020-02-04 11:01,1.2
108,서울,2020-02-04 11:02,1.2
108,서울,2020-02-04 11:03,1.2
108,서울,2020-02-04 11:04,1.2
108,서울,2020-02-04 11:05,1.3
108,서울,2020-02-04 11:06,1.3
108,서울,2020-02-04 11:07,1.4
108,서울,2020-02-04 11:08,1.5
108,서울,2020-02-04 11:09,1.5
108,서울,2020-02-04 11:10,1.5
108,서울,2020-02-04 11:11,1.6
108,서울,2020-02-04 11:12,1.6
108,서울,2020-02-04 11:13,1.6
108,서울,2020-02-04 11:14,1.6
108,서울,2020-02-04 11:15,1.7
108,서울,2020-02-04 11:16,1.8
108,서울,2020-02-04 11:17,1.8
